TOA5,LVDT 데이터_스무딩
2025-07-03 5:15,1.7736509194606849
2025-07-03 5:20,1.7724537589679366
2025-07-03 5:25,1.7704399838040128
2025-07-03 5:30,1.7714261678593113
2025-07-03 5:35,1.7665084314254742
2025-07-03 5:40,1.761357175523186
2025-07-03 5:45,1.758168846981594
2025-07-03 5:50,1.7522083985095631
2025-07-03 5:55,1.7449255692557644
2025-07-03 6:00,1.7452729224376844
2025-07-03 6:05,1.743761982994226
2025-07-03 6:10,1.7407138296352007
2025-07-03 6:15,1.733460904342672
2025-07-03 6:20,1.7254736541613445
2025-07-03 6:25,1.718420309991977
2025-07-03 6:30,1.711641071
2025-07-03 6:35,1.7064296429641108
2025-07-03 6:40,1.705627025
2025-07-03 6:45,1.6980131751037328
2025-07-03 6:50,1.6955864479650002
2025-07-03 6:55,1.6918115228996788
2025-07-03 7:00,1.696235768236833
2025-07-03 7:05,1.693873990311468
2025-07-03 7:10,1.6893272540844477
2025-07-03 7:15,1.6840820159684038
2025-07-03 7:20,1.6798785373681173
2025-07-03 7:25,1.6729609378411747
2025-07-03 7:30,1.6724657630809803
2025-07-03 7:35,1.6702488705179381
2025-07-03 7:40,1.6686240012348934
2025-07-03 7:45,1.6684749038008784
2025-07-03 7:50,1.6691073350051635
2025-07-03 7:55,1.6652745332783891
2025-07-03 8:00,1.658325226697246
2025-07-03 8:05,1.656529777249389
2025-07-03 8:10,1.653313892554124
2025-07-03 8:15,1.6505148398333183
2025-07-03 8:20,1.6532811222868058
2025-07-03 8:25,1.6515394160773502
2025-07-03 8:30,1.6542986638467871
2025-07-03 8:35,1.6525830602475924
2025-07-03 8:40,1.6490142965751087
2025-07-03 8:45,1.6445451428636213
2025-07-03 8:50,1.6435698851436749
2025-07-03 8:55,1.6461399916688904
2025-07-03 9:00,1.6465981957417248
2025-07-03 9:05,1.6559151089864466
2025-07-03 9:10,1.6594377612516726
2025-07-03 9:15,1.662120230469468
2025-07-03 9:20,1.6678431425665021
2025-07-03 9:25,1.6697282980723436
2025-07-03 9:30,1.6768563293220697
2025-07-03 9:35,1.6810112584072108
2025-07-03 9:40,1.6823368288283305
2025-07-03 9:45,1.6810452724882303
2025-07-03 9:50,1.683462014162398
2025-07-03 9:55,1.6890106233922524
2025-07-03 10:00,1.6917091456716642
2025-07-03 10:05,1.688774715335427
2025-07-03 10:10,1.6885249622047747
2025-07-03 10:15,1.6899972764264877
2025-07-03 10:20,1.6931497557520898
2025-07-03 10:25,1.6910021846843035
2025-07-03 10:30,1.6997574330246703
2025-07-03 10:35,1.6952734642394431
2025-07-03 10:40,1.6960463036593074
2025-07-03 10:45,1.6977604741054781
2025-07-03 10:50,1.6965060428371086
2025-07-03 10:55,1.7059264402166512
2025-07-03 11:00,1.716675754953949
2025-07-03 11:05,1.7131017072579178
2025-07-03 11:10,1.7195282246669394
2025-07-03 11:15,1.7277036227892748
2025-07-03 11:20,1.7301224996284152
2025-07-03 11:25,1.7356480298513397
2025-07-03 11:30,1.7408187410972207
2025-07-03 11:35,1.746091983955487
2025-07-03 11:40,1.744021910928767
2025-07-03 11:45,1.743387283388343
2025-07-03 11:50,1.7454186525446755
2025-07-03 11:55,1.7380560910458085
2025-07-03 12:00,1.7331763331671088
2025-07-03 12:05,1.7347069784646478
2025-07-03 12:10,1.7285262817542006
2025-07-03 12:15,1.7300308943513827
2025-07-03 12:20,1.727840296650836
2025-07-03 12:25,1.7252580520186058
2025-07-03 12:30,1.7183294329431074
2025-07-03 12:35,1.7136956064536624
2025-07-03 12:40,1.7170634694535543
2025-07-03 12:45,1.7106414903624418
2025-07-03 12:50,1.7148392392635452
2025-07-03 12:55,1.7114662466244759
2025-07-03 13:00,1.7106983708077683
2025-07-03 13:05,1.7135300801922986
2025-07-03 13:10,1.7065419969179523
2025-07-03 13:15,1.7074123868695688
2025-07-03 13:20,1.7140881359978792
2025-07-03 13:25,1.7231182467759465
2025-07-03 13:30,1.7275395646358873
2025-07-03 13:35,1.7262292433124924
2025-07-03 13:40,1.7301214538927732
2025-07-03 13:45,1.7247342404141444
2025-07-03 13:50,1.7200935744057968
2025-07-03 13:55,1.7205905813880484
2025-07-03 14:00,1.7196823934818792
2025-07-03 14:05,1.7186534828238234
2025-07-03 14:10,1.716161756952207
2025-07-03 14:15,1.7198558253881766
2025-07-03 14:20,1.7242288122014204
2025-07-03 14:25,1.7237054928791973
2025-07-03 14:30,1.7230775562991312
2025-07-03 14:35,1.7214943474928142
2025-07-03 14:40,1.7245271352376077
2025-07-03 14:45,1.7263011514741822
2025-07-03 14:50,1.7350463852208573
2025-07-03 14:55,1.7384085476506916
2025-07-03 15:00,1.7388092450019805
2025-07-03 15:05,1.7406306339369901
2025-07-03 15:10,1.7450177949831913
2025-07-03 15:15,1.7474012245882875
2025-07-03 15:20,1.7475337329847582
2025-07-03 15:25,1.7430580922167989
2025-07-03 15:30,1.743131629
2025-07-03 15:35,1.7454255736251334
2025-07-03 15:40,1.7499932420424604
2025-07-03 15:45,1.754757013565243
2025-07-03 15:50,1.7615693695581232
2025-07-03 15:55,1.7563405777469037
2025-07-03 16:00,1.7597319887326621
2025-07-03 16:05,1.7651066562965054
2025-07-03 16:10,1.7650969883394183
2025-07-03 16:15,1.7596197775115399
2025-07-03 16:20,1.7627541123042425
2025-07-03 16:25,1.7704924016671582
2025-07-03 16:30,1.7737859883073754
2025-07-03 16:35,1.7781645446096066
2025-07-03 16:40,1.7857850620011513
2025-07-03 16:45,1.7878581149375126
2025-07-03 16:50,1.7906253703038255
2025-07-03 16:55,1.7902057186299205
2025-07-03 17:00,1.7943240819225603
2025-07-03 17:05,1.7969401454706622
2025-07-03 17:10,1.8023893078626287
2025-07-03 17:15,1.803279141506187
2025-07-03 17:20,1.8041435425093943
2025-07-03 17:25,1.8129310892252295
2025-07-03 17:30,1.8102336796784504
2025-07-03 17:35,1.8125317755074504
2025-07-03 17:40,1.8157898857844972
2025-07-03 17:45,1.8108491606440231
2025-07-03 17:50,1.8115386354167424
2025-07-03 17:55,1.8054577176162248
2025-07-03 18:00,1.8061876061390578
2025-07-03 18:05,1.8065484694098508
2025-07-03 18:10,1.8066050206960476
2025-07-03 18:15,1.804924185622249
2025-07-03 18:20,1.8043473036622082
2025-07-03 18:25,1.8015549215113724
2025-07-03 18:30,1.8023313059459323
2025-07-03 18:35,1.8027584991506893
2025-07-03 18:40,1.808896973192268
2025-07-03 18:45,1.8124815714579194
2025-07-03 18:50,1.813720095310304
2025-07-03 18:55,1.8131928785109546
2025-07-03 19:00,1.8165473770676064
2025-07-03 19:05,1.8185785772750054
2025-07-03 19:10,1.8194224160278123
2025-07-03 19:15,1.8262418882662974
2025-07-03 19:20,1.8244986848197393
2025-07-03 19:25,1.8204381370173868
2025-07-03 19:30,1.826380359394964
2025-07-03 19:35,1.827163516351436
2025-07-03 19:40,1.826854232024945
2025-07-03 19:45,1.8268585518744056
2025-07-03 19:50,1.829052152787895
2025-07-03 19:55,1.8255578082078059
2025-07-03 20:00,1.8238243571928021
2025-07-03 20:05,1.822626835498885
2025-07-03 20:10,1.8211375652126336
2025-07-03 20:15,1.8175096431971314
2025-07-03 20:20,1.819336991951424
2025-07-03 20:25,1.8144494973767247
2025-07-03 20:30,1.8110193563043653
2025-07-03 20:35,1.809681033151662
2025-07-03 20:40,1.8092811834579543
2025-07-03 20:45,1.8076210154994112
2025-07-03 20:50,1.8062114395903641
2025-07-03 20:55,1.8123941986429677
2025-07-03 21:00,1.8128704132547202
2025-07-03 21:05,1.812688018316197
2025-07-03 21:10,1.8148341212760069
2025-07-03 21:15,1.8084267650064008
2025-07-03 21:20,1.8104809947012146
2025-07-03 21:25,1.8117097020379676
2025-07-03 21:30,1.8106833197880925
2025-07-03 21:35,1.8109187209981161
2025-07-03 21:40,1.8101033472277293
2025-07-03 21:45,1.8106402989811572
2025-07-03 21:50,1.8061980897116867
2025-07-03 21:55,1.805257938415004
2025-07-03 22:00,1.8058826183587264
2025-07-03 22:05,1.8042856809950873
2025-07-03 22:10,1.805786888397381
2025-07-03 22:15,1.8099043574258364
2025-07-03 22:20,1.811944660485269
2025-07-03 22:25,1.8152135514520347
2025-07-03 22:30,1.8207212866915776
2025-07-03 22:35,1.8263621216488592
2025-07-03 22:40,1.8277403254886604
2025-07-03 22:45,1.8249785434852173
2025-07-03 22:50,1.822925516823328
2025-07-03 22:55,1.8252538108177763
2025-07-03 23:00,1.827631968050975
2025-07-03 23:05,1.8280335858826608
2025-07-03 23:10,1.8251345678255153
2025-07-03 23:15,1.8188325046094864
2025-07-03 23:20,1.8204283408921431
2025-07-03 23:25,1.8218553709737917
2025-07-03 23:30,1.8227671767174731
2025-07-03 23:35,1.8264214780699377
2025-07-03 23:40,1.8262543060129264
2025-07-03 23:45,1.8302971520451026
2025-07-03 23:50,1.8307707741645955
2025-07-03 23:55,1.832628350213462
2025-07-04 0:00,1.8328426590229836
2025-07-04 0:05,1.8314568495682526
2025-07-04 0:10,1.8310149228513088
2025-07-04 0:15,1.8297833521214204
2025-07-04 0:20,1.8349129505181527
2025-07-04 0:25,1.8332686841497687
2025-07-04 0:30,1.8296124806653427
2025-07-04 0:35,1.8308981907897535
2025-07-04 0:40,1.836089175907682
2025-07-04 0:45,1.8375639020210697
2025-07-04 0:50,1.8394681953630252
2025-07-04 0:55,1.839230889108128
2025-07-04 1:00,1.8381665283031152
2025-07-04 1:05,1.835345127716455
2025-07-04 1:10,1.8350602390334119
2025-07-04 1:15,1.8361362485761141
2025-07-04 1:20,1.8378005237414947
2025-07-04 1:25,1.8363137498213842
2025-07-04 1:30,1.8360212351330218
2025-07-04 1:35,1.8393251713518863
2025-07-04 1:40,1.8409953335137332
2025-07-04 1:45,1.8416596698502798
2025-07-04 1:50,1.8383778105963935
2025-07-04 1:55,1.8378707365880218
2025-07-04 2:00,1.842818449805945
2025-07-04 2:05,1.840114698848325
2025-07-04 2:10,1.842358949486981
2025-07-04 2:15,1.8415231824151281
2025-07-04 2:20,1.8399986251050284
2025-07-04 2:25,1.837480592719266
2025-07-04 2:30,1.8354000332070042
2025-07-04 2:35,1.8367205409859373
2025-07-04 2:40,1.8372635982042806
2025-07-04 2:45,1.8397481437462129
2025-07-04 2:50,1.8389771598517073
2025-07-04 2:55,1.843543677668537
2025-07-04 3:00,1.8401829338271631
2025-07-04 3:05,1.8339530176316605
2025-07-04 3:10,1.8318784179386816
2025-07-04 3:15,1.837248095683154
2025-07-04 3:20,1.8386355043269313
2025-07-04 3:25,1.8378559360788447
2025-07-04 3:30,1.839871022053461
2025-07-04 3:35,1.8342365052037188
2025-07-04 3:40,1.8302097326235478
2025-07-04 3:45,1.8271769652691434
2025-07-04 3:50,1.8270040489483848
2025-07-04 3:55,1.8295810678153195
2025-07-04 4:00,1.8253166306919963
2025-07-04 4:05,1.8226238264601173
2025-07-04 4:10,1.8235363895610874
2025-07-04 4:15,1.8200479319774654
2025-07-04 4:20,1.8195492529833526
2025-07-04 4:25,1.8143447402990749
2025-07-04 4:30,1.808590613430078
2025-07-04 4:35,1.804162672
2025-07-04 4:40,1.7993127361277859
2025-07-04 4:45,1.792594336132447
2025-07-04 4:50,1.7952785472720074
2025-07-04 4:55,1.7885345311228202
2025-07-04 5:00,1.7843125118335126
2025-07-04 5:05,1.7804588478263363
2025-07-04 5:10,1.779854409712622
2025-07-04 5:15,1.776168497432074
2025-07-04 5:20,1.776211267728521
2025-07-04 5:25,1.7718395392935422
2025-07-04 5:30,1.7670125837824575
2025-07-04 5:35,1.766803649296776
2025-07-04 5:40,1.7650212817396322
2025-07-04 5:45,1.761896812982077
2025-07-04 5:50,1.7592254943939076
2025-07-04 5:55,1.755138208966336
2025-07-04 6:00,1.7524797596262573
2025-07-04 6:05,1.7511710782726853
2025-07-04 6:10,1.7417293438079773
2025-07-04 6:15,1.7372864412652962
2025-07-04 6:20,1.7310003087685522
2025-07-04 6:25,1.7269859364575348
2025-07-04 6:30,1.7243036245370227
2025-07-04 6:35,1.7238464807643936
2025-07-04 6:40,1.7202405075457128
2025-07-04 6:45,1.7169086161041416
2025-07-04 6:50,1.7105838816889536
2025-07-04 6:55,1.705062126600824
2025-07-04 7:00,1.6982838633376052
2025-07-04 7:05,1.6990628606548124
2025-07-04 7:10,1.6991601868922903
2025-07-04 7:15,1.693691044832454
2025-07-04 7:20,1.6872049612726419
2025-07-04 7:25,1.682313327449067
2025-07-04 7:30,1.6772035455970953
2025-07-04 7:35,1.6756411204225397
2025-07-04 7:40,1.6765556905203258
2025-07-04 7:45,1.6746308116246689
2025-07-04 7:50,1.6734328646455054
2025-07-04 7:55,1.669039277713997
2025-07-04 8:00,1.6709547275114038
2025-07-04 8:05,1.6660803614340203
2025-07-04 8:10,1.6604135811637604
2025-07-04 8:15,1.6571810054790082
2025-07-04 8:20,1.6516885426404917
2025-07-04 8:25,1.6501106702901502
2025-07-04 8:30,1.6494338870778487
2025-07-04 8:35,1.6444307848258763
2025-07-04 8:40,1.6409053682065444
2025-07-04 8:45,1.641756748490204
2025-07-04 8:50,1.639131818035994
2025-07-04 8:55,1.640724444
2025-07-04 9:00,1.6411545678837942
2025-07-04 9:05,1.6432728059211898
2025-07-04 9:10,1.6426250498834505
2025-07-04 9:15,1.6435213443672672
2025-07-04 9:20,1.6433938374418178
2025-07-04 9:25,1.645226773162574
2025-07-04 9:30,1.6437027809575282
2025-07-04 9:35,1.6446005726784483
2025-07-04 9:40,1.6447219042290793
2025-07-04 9:45,1.6456675871468847
2025-07-04 9:50,1.6437501769592644
2025-07-04 9:55,1.6409705883207892
2025-07-04 10:00,1.6370084183173816
2025-07-04 10:05,1.6363704671436232
2025-07-04 10:10,1.6399243953519778
2025-07-04 10:15,1.6401046318222274
2025-07-04 10:20,1.6399111037315535
2025-07-04 10:25,1.6300002155553588
2025-07-04 10:30,1.630204524335751
2025-07-04 10:35,1.6313842131784222
2025-07-04 10:40,1.6368353680026417
2025-07-04 10:45,1.6349732885908168
2025-07-04 10:50,1.6444317897807406
2025-07-04 10:55,1.6401533531992185
2025-07-04 11:00,1.6432060943956683
2025-07-04 11:05,1.643023815973651
2025-07-04 11:10,1.6385693200386213
2025-07-04 11:15,1.6432552323191691
2025-07-04 11:20,1.6386235934271252
2025-07-04 11:25,1.6455532757157418
2025-07-04 11:30,1.651235342951591
2025-07-04 11:35,1.6505392762575428
2025-07-04 11:40,1.6448270982436262
2025-07-04 11:45,1.6433390368161234
2025-07-04 11:50,1.6430539267517195
2025-07-04 11:55,1.6414837794457273
2025-07-04 12:00,1.646273050605852
2025-07-04 12:05,1.652636657840361
2025-07-04 12:10,1.6564374495700191
2025-07-04 12:15,1.6555413997708646
2025-07-04 12:20,1.654194460222541
2025-07-04 12:25,1.6551349144621395
2025-07-04 12:30,1.6574031354589969
2025-07-04 12:35,1.6563753666626995
2025-07-04 12:40,1.6537024663629607
2025-07-04 12:45,1.6528629125046623
2025-07-04 12:50,1.654510700584441
2025-07-04 12:55,1.6585183644576242
2025-07-04 13:00,1.6578416103744487
2025-07-04 13:05,1.660673255674901
2025-07-04 13:10,1.6660710372006262
2025-07-04 13:15,1.6613212447456527
2025-07-04 13:20,1.6677403021853767
2025-07-04 13:25,1.6696769812901802
2025-07-04 13:30,1.6684970098949823
2025-07-04 13:35,1.6711522259020195
2025-07-04 13:40,1.6733376823117379
2025-07-04 13:45,1.673156213679438
2025-07-04 13:50,1.6778351058404986
2025-07-04 13:55,1.681041450746833
2025-07-04 14:00,1.6776862356136695
2025-07-04 14:05,1.6817662416725276
2025-07-04 14:10,1.6774450056654324
2025-07-04 14:15,1.6757471853979689
2025-07-04 14:20,1.6766773191880469
2025-07-04 14:25,1.6783587688864146
2025-07-04 14:30,1.6778170690853664
2025-07-04 14:35,1.6828075992063392
2025-07-04 14:40,1.6869681443870703
2025-07-04 14:45,1.6914657077356376
2025-07-04 14:50,1.6966106863111645
2025-07-04 14:55,1.6965324454773727
2025-07-04 15:00,1.6948312374924965
2025-07-04 15:05,1.7001026160866664
2025-07-04 15:10,1.698139796503737
2025-07-04 15:15,1.7041773322961504
2025-07-04 15:20,1.709247251
2025-07-04 15:25,1.713106481521752
2025-07-04 15:30,1.7101827299232915
2025-07-04 15:35,1.7087795362058613
2025-07-04 15:40,1.7155584665260775
2025-07-04 15:45,1.7206336254982846
2025-07-04 15:50,1.720310839821659
2025-07-04 15:55,1.7251793625962657
2025-07-04 16:00,1.7308672643961538
2025-07-04 16:05,1.7341227180968632
2025-07-04 16:10,1.7359196356526962
2025-07-04 16:15,1.7407316158798447
2025-07-04 16:20,1.7440520217068352
2025-07-04 16:25,1.7425106335874407
2025-07-04 16:30,1.7452567353820858
2025-07-04 16:35,1.7505550030729322
2025-07-04 16:40,1.7521714452996784
2025-07-04 16:45,1.7568459972208903
2025-07-04 16:50,1.757410927500325
2025-07-04 16:55,1.7543944841084138
2025-07-04 17:00,1.7560087969960134
2025-07-04 17:05,1.7579062362545015
2025-07-04 17:10,1.7581781886924641
2025-07-04 17:15,1.7631644455705786
2025-07-04 17:20,1.7681898286914142
2025-07-04 17:25,1.7711198022712964
2025-07-04 17:30,1.7721802131667546
2025-07-04 17:35,1.7735122619056092
2025-07-04 17:40,1.773057768883491
2025-07-04 17:45,1.7716097920469729
2025-07-04 17:50,1.7721596946100446
2025-07-04 17:55,1.7759447100047872
2025-07-04 18:00,1.7733148945960624
2025-07-04 18:05,1.7735982219579247
2025-07-04 18:10,1.771964628501492
2025-07-04 18:15,1.7733481396681425
2025-07-04 18:20,1.775918173370541
2025-07-04 18:25,1.7792671606964583
2025-07-04 18:30,1.7809875036045353
2025-07-04 18:35,1.7805309365886106
2025-07-04 18:40,1.785485879655732
2025-07-04 18:45,1.7839010279666803
2025-07-04 18:50,1.7854848659621296
2025-07-04 18:55,1.7836739402093607
2025-07-04 19:00,1.7854606567450917
2025-07-04 19:05,1.7836300630061068
2025-07-04 19:10,1.7918064253025294
2025-07-04 19:15,1.785933763279046
2025-07-04 19:20,1.7920352025491861
2025-07-04 19:25,1.7928006140417916
2025-07-04 19:30,1.7935892647515224
2025-07-04 19:35,1.7954065785217344
2025-07-04 19:40,1.7935234474901844
2025-07-04 19:45,1.7978764284193445
2025-07-04 19:50,1.7976997136604904
2025-07-04 19:55,1.8001647863813546
2025-07-04 20:00,1.799171684158511
2025-07-04 20:05,1.7978503986319003
2025-07-04 20:10,1.7968622978800777
2025-07-04 20:15,1.7995596782977308
2025-07-04 20:20,1.7969907107213619
2025-07-04 20:25,1.8007566640157198
2025-07-04 20:30,1.7958651467086502
2025-07-04 20:35,1.7956405931853363
2025-07-04 20:40,1.7958033638313333
2025-07-04 20:45,1.7935822970644621
2025-07-04 20:50,1.7931123364761705
2025-07-04 20:55,1.793102764645201
2025-07-04 21:00,1.7953492757040739
2025-07-04 21:05,1.7998968858048892
2025-07-04 21:10,1.802796177675823
2025-07-04 21:15,1.801299386249108
2025-07-04 21:20,1.8033769046805628
2025-07-04 21:25,1.8095615046939617
2025-07-04 21:30,1.8125518600401755
2025-07-04 21:35,1.8142874986525799
2025-07-04 21:40,1.817970786
2025-07-04 21:45,1.817577426674508
2025-07-04 21:50,1.8209083160741275
2025-07-04 21:55,1.8265959382344013
2025-07-04 22:00,1.826707636782897
2025-07-04 22:05,1.8265671091378994
2025-07-04 22:10,1.8258656040359325
2025-07-04 22:15,1.8244622297179183
2025-07-04 22:20,1.8242837497339979
2025-07-04 22:25,1.8228970547538206
2025-07-04 22:30,1.8232181218119827
2025-07-04 22:35,1.8273374900594863
2025-07-04 22:40,1.8276534624334224
2025-07-04 22:45,1.827063728702768
2025-07-04 22:50,1.828473505602788
2025-07-04 22:55,1.829825420405919
2025-07-04 23:00,1.8287948872555166
2025-07-04 23:05,1.830748475818256
2025-07-04 23:10,1.8332547575143867
2025-07-04 23:15,1.8305717581464889
2025-07-04 23:20,1.833104428
2025-07-04 23:25,1.836771170320715
2025-07-04 23:30,1.835505087401744
2025-07-04 23:35,1.8362275654747942
2025-07-04 23:40,1.8361386342515744
2025-07-04 23:45,1.8344661126304806
2025-07-04 23:50,1.8331304839219789
2025-07-04 23:55,1.8333369045640433
2025-07-05 0:00,1.8368892248446147
2025-07-05 0:05,1.8371891441569341
2025-07-05 0:10,1.836975761653635
2025-07-05 0:15,1.8409273170033444
2025-07-05 0:20,1.8404883934993432
2025-07-05 0:25,1.8412052875188425
2025-07-05 0:30,1.839987223964914
2025-07-05 0:35,1.8388644913032988
2025-07-05 0:40,1.8347764019118358
2025-07-05 0:45,1.8344503858150807
2025-07-05 0:50,1.8321227210097655
2025-07-05 0:55,1.8279571394030616
2025-07-05 1:00,1.8272613290453266
2025-07-05 1:05,1.8256915225501147
2025-07-05 1:10,1.8237325887926612
2025-07-05 1:15,1.8228038211586157
2025-07-05 1:20,1.8227196350701045
2025-07-05 1:25,1.8236811729714673
2025-07-05 1:30,1.8276193289229845
2025-07-05 1:35,1.8263679358225091
2025-07-05 1:40,1.8239052982966206
2025-07-05 1:45,1.8211219112200496
2025-07-05 1:50,1.8173018418344706
2025-07-05 1:55,1.8153228410217686
2025-07-05 2:00,1.8139588085020122
2025-07-05 2:05,1.8123689728194148
2025-07-05 2:10,1.8137608877390619
2025-07-05 2:15,1.8094545862351252
2025-07-05 2:20,1.8035889064632649
2025-07-05 2:25,1.8072558440308082
2025-07-05 2:30,1.807137483651081
2025-07-05 2:35,1.8074717840714138
2025-07-05 2:40,1.8111692577022716
2025-07-05 2:45,1.8111033122727775
2025-07-05 2:50,1.8078145348513466
2025-07-05 2:55,1.805300971
2025-07-05 3:00,1.8048235386643494
2025-07-05 3:05,1.8018569555982762
2025-07-05 3:10,1.800584545833028
2025-07-05 3:15,1.8034086088218506
2025-07-05 3:20,1.8025483499804325
2025-07-05 3:25,1.7964298934745886
2025-07-05 3:30,1.8029613573005818
2025-07-05 3:35,1.8072336010298093
2025-07-05 3:40,1.8073949326969563
2025-07-05 3:45,1.8065105753291806
2025-07-05 3:50,1.8001406907679094
2025-07-05 3:55,1.7983243848654753
2025-07-05 4:00,1.796559687036469
2025-07-05 4:05,1.7965342077895154
2025-07-05 4:10,1.7959702999424203
2025-07-05 4:15,1.7867902265952802
2025-07-05 4:20,1.786508912056059
2025-07-05 4:25,1.7837307449189574
2025-07-05 4:30,1.783629774627754
2025-07-05 4:35,1.783740345879054
2025-07-05 4:40,1.7790280251324162
2025-07-05 4:45,1.780213402893493
2025-07-05 4:50,1.7763658967836593
2025-07-05 4:55,1.7753635402373256
2025-07-05 5:00,1.7702548944212877
2025-07-05 5:05,1.7702251681476897
2025-07-05 5:10,1.7710432509268412
2025-07-05 5:15,1.7694115945573214
2025-07-05 5:20,1.7692936478111905
2025-07-05 5:25,1.7699617738470947
2025-07-05 5:30,1.767711598344108
2025-07-05 5:35,1.7649879026735702
2025-07-05 5:40,1.7702300297989035
2025-07-05 5:45,1.7674753611281528
2025-07-05 5:50,1.763814759145625
2025-07-05 5:55,1.7616153178422718
2025-07-05 6:00,1.7648613307930812
2025-07-05 6:05,1.7607347123059902
2025-07-05 6:10,1.7630540083132604
2025-07-05 6:15,1.760197058540614
2025-07-05 6:20,1.754684496604809
2025-07-05 6:25,1.7524067241673713
2025-07-05 6:30,1.7497710974979084
2025-07-05 6:35,1.7458124142509437
2025-07-05 6:40,1.7456285016849296
2025-07-05 6:45,1.7445520726828068
2025-07-05 6:50,1.7471715297741464
2025-07-05 6:55,1.7521833795028081
2025-07-05 7:00,1.748099400231095
2025-07-05 7:05,1.7457673747955418
2025-07-05 7:10,1.7446942461234511
2025-07-05 7:15,1.740310003815726
2025-07-05 7:20,1.7331145240735775
2025-07-05 7:25,1.732500499564331
2025-07-05 7:30,1.7313265491595815
2025-07-05 7:35,1.7234999228076266
2025-07-05 7:40,1.7227713917020888
2025-07-05 7:45,1.720865889501384
2025-07-05 7:50,1.7191582701957646
2025-07-05 7:55,1.7192715358912658
2025-07-05 8:00,1.7252694123779428
2025-07-05 8:05,1.722805455302624
2025-07-05 8:10,1.716488847913731
2025-07-05 8:15,1.7179896475082528
2025-07-05 8:20,1.7153945015858938
2025-07-05 8:25,1.7125099199238445
2025-07-05 8:30,1.715028770838062
2025-07-05 8:35,1.7163363074169626
2025-07-05 8:40,1.7150148762447193
2025-07-05 8:45,1.7156780328516419
2025-07-05 8:50,1.7107489972296337
2025-07-05 8:55,1.7103410933324477
2025-07-05 9:00,1.7096174355297744
2025-07-05 9:05,1.7063642480751073
2025-07-05 9:10,1.7017115663020757
2025-07-05 9:15,1.6986131855902187
2025-07-05 9:20,1.7033323167266328
2025-07-05 9:25,1.6944974439189644
2025-07-05 9:30,1.6932323863452459
2025-07-05 9:35,1.6900730441974394
2025-07-05 9:40,1.6878335095643646
2025-07-05 9:45,1.6926742548039366
2025-07-05 9:50,1.6935017462909492
2025-07-05 9:55,1.6896331390418755
2025-07-05 10:00,1.6910754677407647
2025-07-05 10:05,1.6912355672458603
2025-07-05 10:10,1.6917324489728685
2025-07-05 10:15,1.6956268180214227
2025-07-05 10:20,1.695721924619462
2025-07-05 10:25,1.6916701475970999
2025-07-05 10:30,1.6883576299375673
2025-07-05 10:35,1.6864182126948721
2025-07-05 10:40,1.6884766602872041
2025-07-05 10:45,1.6867205293343028
2025-07-05 10:50,1.687646518049679
2025-07-05 10:55,1.6908408559300687
2025-07-05 11:00,1.6889596503337814
2025-07-05 11:05,1.6844174728150585
2025-07-05 11:10,1.6870454006563869
2025-07-05 11:15,1.689301113606322
2025-07-05 11:20,1.6938111587855968
2025-07-05 11:25,1.691319330962038
2025-07-05 11:30,1.6904880963822695
2025-07-05 11:35,1.6954113032660638
2025-07-05 11:40,1.690572597065348
2025-07-05 11:45,1.698753247169192
2025-07-05 11:50,1.7058408792333684
2025-07-05 11:55,1.698070399272752
2025-07-05 12:00,1.6899657033662692
2025-07-05 12:05,1.685335646185794
2025-07-05 12:10,1.6822637875436188
2025-07-05 12:15,1.686994125
2025-07-05 12:20,1.6857655192701895
2025-07-05 12:25,1.6851683634381018
2025-07-05 12:30,1.6833750724585186
2025-07-05 12:35,1.6798325949097932
2025-07-05 12:40,1.6838774188096586
2025-07-05 12:45,1.6803819411065493
2025-07-05 12:50,1.6822366945430576
2025-07-05 12:55,1.6841249202588326
2025-07-05 13:00,1.681275500365387
2025-07-05 13:05,1.6819204803973713
2025-07-05 13:10,1.682582926253607
2025-07-05 13:15,1.6778364166511908
2025-07-05 13:20,1.6802032572187426
2025-07-05 13:25,1.6838051494468003
2025-07-05 13:30,1.6870581679525336
2025-07-05 13:35,1.6874103594823662
2025-07-05 13:40,1.6922077605816992
2025-07-05 13:45,1.693382386782183
2025-07-05 13:50,1.692352712941012
2025-07-05 13:55,1.6961707112456965
2025-07-05 14:00,1.7000194524304948
2025-07-05 14:05,1.6954600100784931
2025-07-05 14:10,1.6959440487736241
2025-07-05 14:15,1.6999347070627542
2025-07-05 14:20,1.7037302613754666
2025-07-05 14:25,1.703422142214036
2025-07-05 14:30,1.704370749696143
2025-07-05 14:35,1.702739792425659
2025-07-05 14:40,1.7057525276797665
2025-07-05 14:45,1.7074726987259976
2025-07-05 14:50,1.7106542867877157
2025-07-05 14:55,1.714004718918307
2025-07-05 15:00,1.719337682311733
2025-07-05 15:05,1.72294808
2025-07-05 15:10,1.7242250021116736
2025-07-05 15:15,1.723041975071106
2025-07-05 15:20,1.718135858245832
2025-07-05 15:25,1.7188034308283329
2025-07-05 15:30,1.71884785
2025-07-05 15:35,1.7211323889668642
2025-07-05 15:40,1.7272791589836713
2025-07-05 15:45,1.7344965350902135
2025-07-05 15:50,1.7423831062716022
2025-07-05 15:55,1.743717438733975
2025-07-05 16:00,1.7516904942919562
2025-07-05 16:05,1.7534051453687145
